COMID,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_NORM_STORAGE2013,CAT_MAJOR2013,ACC_NDAMS2013,ACC_NID_STORAGE2013,ACC_NORM_STORAGE2013,ACC_MAJOR2013,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,siteno,station_nm,dec_lat_va,dec_long_v,min_date,max_date,GagesII,FEATUREDET,Active,DASqKm,DASqMi,STATE
5256789,0,0,0,0,16,1676309,938782,1,16,1676309,938782,1,8017410,Sabine Rv nr Wills Point,32.806236,-95.919411,1970/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08017410,1,1958.04,756,TX
5274290,0,0,0,0,203,3200469.85,1703943.1,9,203,3200469.85,1703943.1,9,8020000,Sabine Rv nr Gladewater,32.527089,-94.960217,1932/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08020000,1,7228.69,2791,TX
5275740,0,0,0,0,63,1722035,958828,2,63,1722035,958828,2,8018500,Sabine Rv nr Mineola,32.613747,-95.48579,1967/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08018500,1,3514.63,1357,TX
5275798,0,0,0,0,15,44066,16654,1,15,44066,16654,1,8019500,Big Sandy Ck nr Big Sandy,32.604029,-95.09161,1939/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08019500,1,598.29,231,TX
5275972,0,0,0,0,165,3134918.85,1675803.1,6,165,3134918.85,1675803.1,6,8019200,Sabine Rv nr Hawkins,32.559864,-95.206614,1997/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08019200,1,5850.81,2259,TX
5278780,0,0,0,0,5,1389,696,0,5,1389,696,0,8020700,Rabbit Ck at Kilgore,32.388206,-94.903272,1963/10/01 00:00:00,1976/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08020700,1,196.322,75.8,TX
5278868,0,0,0,0,272,3388367.55,1799471.1,12,272,3388367.55,1799471.1,12,8022040,Sabine Rv nr Beckville,32.327379,-94.35353,1938/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08022040,1,9295.51,3589,TX
5279488,1,100,48,0,226,3213207.85,1707844.1,9,226,3213207.85,1707844.1,9,8020900,Sabine Rv bl Longview,32.416818,-94.709932,1995/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08020900,1,8171.45,3155,TX
5279526,0,0,0,0,8,184382,78932,1,8,184382,78932,1,8022070,Martin Ck nr Tatum,32.295713,-94.49159,1974/10/01 00:00:00,1996/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08022070,0,383.32,148,TX
5279566,0,0,0,0,1,130,68,0,1,130,68,0,8022400,Socagee Ck nr Carthage,32.231827,-94.092134,1962/10/01 00:00:00,1973/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08022400,0,213.934,82.6,TX
5279634,0,0,0,0,1,92000,44650,1,1,92000,44650,1,8022300,Murvaul Bayou nr Gary,32.048499,-94.375478,1958/10/01 00:00:00,1983/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08022300,0,347.06,134,TX
5280888,2,162,102,0,308,3673790.45,1925976.6,14,308,3673790.45,1925976.6,14,8022500,Sabine Rv at Logansport,31.972389,-94.006301,1903/10/01 00:00:00,1967/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08022500,1,12540.78,4842,TX
5289427,0,0,0,0,1,325,240,0,1,325,240,0,8189300,Medio Ck nr Beeville,28.483052,-97.656663,1962/10/01 00:00:00,1977/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08189300,1,528.36,204,TX
5289461,0,0,0,0,1,325,240,0,1,325,240,0,8189500,Mission Rv at Refugio,28.291951,-97.279159,1939/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08189500,1,1787.1,690,TX
5293169,0,0,0,0,1,51,0,0,1,51,0,0,8018730,Burke Ck nr Yantis,32.990674,-95.621901,1978/10/01 00:00:00,1989/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08018730,0,85.729,33.1,TX
5293833,0,0,0,0,42,1341157,688212,2,42,1341157,688212,2,8019000,Lake Fk Ck nr Quitman,32.763184,-95.463009,1939/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08019000,1,1515.15,585,TX
5297631,0,0,0,0,0,0,0,0,0,0,0,0,8189700,Aransas Rv nr Skidmore,28.282504,-97.620829,1964/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08189700,1,639.73,247,TX
5298483,0,0,0,0,0,0,0,0,0,0,0,0,8189800,Chiltipin Ck at Sinton,28.046959,-97.503883,1970/10/01 00:00:00,1991/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08189800,0,331.52,128,TX
5488375,0,0,0,0,10,31489,6750,2,10,31489,6750,2,8083230,Clear Fk Brazos Rv nr Noodle,32.67456,-100.0726,2001/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083230,1,3045.84,1176,TX
5488917,0,0,0,0,0,0,0,0,0,0,0,0,8083100,Clear Fk Brazos Rv nr Roby,32.787608,-100.388718,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083100,1,590.52,228,TX
5489397,0,0,0,0,32,229940,103279,5,32,229940,103279,5,8084000,Clear Fk Brazos Rv at Nugent,32.690119,-99.669533,1924/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08084000,1,5695.41,2199,TX
5489459,0,0,0,0,2,326,246,0,2,326,246,0,8083245,Mulberry Ck nr Hawley,32.567899,-99.792591,1968/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083245,0,530.95,205,TX
5489939,0,0,0,0,10,31489,6750,2,10,31489,6750,2,8083240,Clear Fk Brazos Rv at Hwy 83 nr Hawley,32.5985,-99.814556,1967/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083240,0,3667.44,1416,TX
5491439,0,0,0,0,5,22345,9536,1,5,22345,9536,1,8083480,Cedar Ck at IH 20,32.499568,-99.7162,2001/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083480,1,352.24,136,TX
5491473,0,0,0,0,5,22345,9536,1,5,22345,9536,1,8083470,Cedar Ck at Abilene,32.449014,-99.720643,1970/10/01 00:00:00,1984/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083470,0,308.21,119,TX
5491551,1,300,60,0,2,45300,7983,1,2,45300,7983,1,8083300,Elm Ck nr Abilene,32.35235,-99.807867,1963/10/01 00:00:00,1979/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083300,0,344.47,133,TX
5491645,0,0,0,0,0,0,0,0,0,0,0,0,8083420,Cat Claw Ck at Abilene,32.475402,-99.749256,2001/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08083420,1,33.67,13,TX
5494668,0,0,0,0,249,1857801,790544,25,249,1857801,790544,25,8088000,Brazos Rv nr South Bend,33.024284,-98.643948,1938/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08088000,1,58723.07,22673,TX
5494728,0,0,0,0,0,0,0,0,0,0,0,0,8088300,Briar Ck nr Graham,33.212057,-98.618669,1958/10/01 00:00:00,1989/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08088300,0,62.678,24.2,TX
5496388,1,0,0,0,42,190592,53170,3,42,190592,53170,3,8090500,Palo Pinto Ck nr Santo,32.630964,-98.180878,1951/10/01 00:00:00,1976/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08090500,0,1484.07,573,TX
5496874,0,0,0,0,2,693,257,0,2,693,257,0,8088450,Big Cedar Ck nr Ivan,32.827622,-98.723951,1965/10/01 00:00:00,1989/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08088450,0,251.23,97,TX
5497132,0,0,0,0,273,2561901,1305011,29,273,2561901,1305011,29,8089000,Brazos Rv nr Palo Pinto,32.862624,-98.302549,1924/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08089000,1,61670.49,23811,TX
5498058,0,0,0,0,351,2801532,1370684,33,351,2801532,1370684,33,8090800,Brazos Rv nr Dennis,32.615689,-97.92587,1968/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08090800,1,65363.83,25237,TX
5509690,0,0,0,0,4,11324,4984,0,4,11324,4984,0,8084800,California Ck nr Stamford,32.930944,-99.642588,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08084800,1,1238.02,478,TX
5512008,0,0,0,0,47,51374,9165,15,47,51374,9165,15,8091500,Paluxy Rv at Glen Rose,32.231532,-97.777251,1947/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08091500,1,1061.9,410,TX
5512092,0,0,0,0,2,73234,26193,1,2,73234,26193,1,8092000,Nolan Rv at Blum,32.150705,-97.402794,1948/10/01 00:00:00,1985/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08092000,1,730.38,282,TX
5512226,0,0,0,0,11,5457,692,0,11,5457,692,0,8093250,Hackberry Ck at Hillsboro,32.005711,-97.150007,1979/10/01 00:00:00,1992/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08093250,0,217.301,83.9,TX
5512356,0,0,0,0,2,200327,151414,2,2,200327,151414,2,8091750,Squaw Ck nr Glen Rose,32.270142,-97.732528,1977/10/01 00:00:00,2006/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08091750,0,182.077,70.3,TX
5512484,0,0,0,0,380,3052052,1511972.7,36,380,3052052,1511972.7,36,8091000,Brazos Rv nr Glen Rose,32.259032,-97.702527,1923/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08091000,1,66868.62,25818,TX
5513382,1,122,100,0,1,122,100,0,1,122,100,0,8093400,Cobb Ck nr Abbott,31.91988,-97.099448,1967/10/01 00:00:00,1979/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08093400,0,32.116,12.4,TX
5513408,0,0,0,0,28,434995,47544,1,28,434995,47544,1,8093500,Aquilla Ck nr Aquilla,31.844604,-97.201396,1939/10/01 00:00:00,2000/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08093500,0,797.72,308,TX
5513718,2,440,344,0,456,5493945,2335816.7,59,456,5493945,2335816.7,59,8093100,Brazos Rv nr Aquilla,31.812382,-97.297788,1938/10/01 00:00:00,1988/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08093100,1,70561.96,27244,TX
5513784,1,10000,3537,0,587,7064498,2557094.7,75,587,7064498,2557094.7,75,8096500,Brazos Rv at Waco,31.536001,-97.073333,,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08096500,1,76557.81,29559,TX
5521636,0,0,0,0,48,397038,167359,6,48,397038,167359,6,8085500,Clear Fk Brazos Rv at Ft Griffin,32.934556,-99.224521,1924/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08085500,1,10328.92,3988,TX
5522448,1,560,454,0,106,1091057,555708,11,106,1091057,555708,11,8087300,Clear Fk Brazos Rv at Eliasville,32.960118,-98.76673,1928/10/01 00:00:00,1951/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08087300,0,14755.23,5697,TX
5523936,0,0,0,0,0,0,0,0,0,0,0,0,8095300,Middle Bosque Rv nr McGregor,31.509332,-97.365845,1959/10/01 00:00:00,1985/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08095300,1,471.38,182,TX
5523974,0,0,0,0,2,17277,936,2,2,17277,936,2,8095400,Hog Ck nr Crawford,31.55572,-97.3564,1959/10/01 00:00:00,1985/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08095400,1,202.538,78.2,TX
5523992,0,0,0,0,89,1123768,169285,15,89,1123768,169285,15,8095600,Bosque Rv nr Waco,31.601276,-97.193617,1959/10/01 00:00:00,1981/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08095600,0,4289.04,1656,TX
5525073,0,0,0,0,6,45986,45331,1,6,45986,45331,1,8086290,Big Sandy Ck abv Breckenridge,32.648456,-99.004515,1962/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08086290,1,725.2,280,TX
5525607,0,0,0,0,21,19646,8333,2,21,19646,8333,2,8086212,Hubbard Ck bl Albany,32.732897,-99.14063,1966/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08086212,1,1587.67,613,TX
5525615,0,0,0,0,0,0,0,0,0,0,0,0,8086150,N Fk Hubbard Ck nr Albany,32.707619,-99.275078,1963/10/01 00:00:00,1990/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08086150,0,101.787,39.3,TX
5525639,0,0,0,0,11,11746,5171,1,11,11746,5171,1,8086050,Deep Ck at Moran,32.559291,-99.170074,2002/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08086050,1,608.65,235,TX
5526143,0,0,0,0,33,647092,372475,4,33,647092,372475,4,8086500,Hubbard Ck nr Breckenridge,32.837063,-98.948125,1955/10/01 00:00:00,1986/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08086500,1,2820.51,1089,TX
5529516,0,0,0,0,16,39620,2479,0,16,39620,2479,0,8093700,N Bosque Rv at Stephenville,32.215696,-98.19893,1958/10/01 00:00:00,1979/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08093700,0,248.381,95.9,TX
5529946,0,0,0,0,8,13202,1190,1,8,13202,1190,1,8094500,Green Ck nr Alexander,32.074033,-98.229763,1958/10/01 00:00:00,1973/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08094500,0,117.586,45.4,TX
5531474,1,110,42,0,81,136959,15517,12,81,136959,15517,12,8095200,N Bosque Rv at Valley Mills,31.669606,-97.46946,1959/10/01 00:00:00,1990/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08095200,1,2968.14,1146,TX
5531532,5,3360,981,2,78,135951,15326,11,78,135951,15326,11,8095000,N Bosque Rv nr Clifton,31.785991,-97.568075,1923/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08095000,1,2507.12,968,TX
5539988,1,240,95,0,117,623313,199892,13,117,623313,199892,13,8082500,Brazos Rv at Seymour,33.580928,-99.267576,1924/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08082500,1,40243.42,15538,TX
5541354,0,0,0,0,6,1935,882,0,6,1935,882,0,8082180,N Croton Ck nr Knox City,33.383148,-100.081212,1965/10/01 00:00:00,1986/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08082180,0,650.09,251,TX
5542148,0,0,0,0,1,880,300,0,1,880,300,0,8082700,Millers Ck nr Munday,33.329266,-99.465082,1963/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08082700,1,269.36,104,TX
5553351,4,1516,285,0,38,27333,3519,3,38,27333,3519,3,8097000,Cow Bayou at Mooreville,31.312674,-97.138054,1958/10/01 00:00:00,1975/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08097000,0,216.265,83.5,TX
5555300,0,0,0,0,1,55,37,0,1,55,37,0,8098300,Little Pond Ck nr Burlington,31.026573,-96.988321,2002/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08098300,1,59.57,23,TX
5555508,0,0,0,0,686,7272171.2,2618421.9,81,686,7272171.2,2618421.9,81,8097500,Brazos Rv nr Marlin,31.28851,-96.969713,1938/10/01 00:00:00,1951/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08097500,0,78246.49,30211,TX
5555562,1,245,145,0,695,7282720.2,2623701.9,82,695,7282720.2,2623701.9,82,8098290,Brazos Rv nr Highbank,31.134071,-96.824983,1965/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08098290,1,78829.24,30436,TX
5558060,0,0,0,0,1111,12158776.2,3566991.22,124,1111,12158776.2,3566991.22,124,8108700,Brazos Rv at SH 21 nr Bryan,30.626866,-96.544135,1993/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08108700,1,101136.91,39049,TX
5558068,0,0,0,0,1132,12165510.7,3569937.62,124,1132,12165510.7,3569937.62,124,8109000,Brazos Rv nr Bryan,30.614089,-96.486633,1926/10/01 00:00:00,1993/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08109000,0,102343.85,39515,TX
5559374,0,0,0,0,1199,13267228.41,3837764.82,127,1199,13267228.41,3837764.82,127,8110200,Brazos Rv at Washington,30.361319,-96.155237,1966/10/01 00:00:00,1983/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110200,0,106687.28,41192,TX
5570225,0,0,0,0,13,2711,1356,0,13,2711,1356,0,8110100,Davidson Ck nr Lyons,30.419652,-96.540247,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110100,1,505.05,195,TX
5570253,0,0,0,0,5,26692,20536,1,5,26692,20536,1,8109800,E Yegua Ck nr Dime Box,30.407431,-96.817479,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08109800,1,631.96,244,TX
5570395,0,0,0,0,5,809,362,0,5,809,362,0,8109700,Middle Yegua Ck nr Dime Box,30.339378,-96.904704,1962/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08109700,1,611.24,236,TX
5570685,0,0,0,0,36,1074041.2,249601.1,2,36,1074041.2,249601.1,2,8110000,Yegua Ck nr Somerville,30.321877,-96.507468,1924/10/01 00:00:00,1991/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110000,1,2613.31,1009,TX
5574937,0,0,0,0,6,67831,8392,2,6,67831,8392,2,8110400,Navasota Rv nr Groesbeck,31.512394,-96.450533,1965/10/01 00:00:00,1978/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110400,0,805.49,311,TX
5574947,0,0,0,0,4,5293,2166,0,4,5293,2166,0,8110430,Big Ck nr Freestone,31.50684,-96.324695,1978/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110430,1,251.748,97.2,TX
5575031,1,1000,130,0,4,67390,8152,2,4,67390,8152,2,8110325,Navasota Rv abv Groesbeck,31.574337,-96.520814,1978/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110325,1,619.01,239,TX
5575763,1,636,491,0,52,652053.7,231966.95,4,52,652053.7,231966.95,4,8110500,Navasota Rv nr Easterly,31.170182,-96.297743,1924/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110500,1,2507.12,968,TX
5577121,0,0,0,0,76,754733.7,274227.95,6,76,754733.7,274227.95,6,8110800,Navasota Rv at Old San Antonio Rd nr Bryan,30.973799,-96.241627,1997/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08110800,1,3333.33,1287,TX
5577277,0,0,0,0,79,755378.7,274656.95,6,79,755378.7,274656.95,6,8111000,Navasota Rv nr Bryan,30.869635,-96.192459,1951/10/01 00:00:00,1994/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08111000,0,3765.86,1454,TX
5586798,0,0,0,0,33,62524,4283,11,33,62524,4283,11,8103800,Lampasas Rv nr Kempner,31.07934,-98.016692,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08103800,1,2118.62,818,TX
5587556,0,0,0,0,36,1076563,240103,12,36,1076563,240103,12,8104100,Lampasas Rv nr Belton,31.001849,-97.492509,1963/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104100,1,3421.39,1321,TX
5587890,0,0,0,0,0,0,0,0,0,0,0,0,8103900,S Fk Rocky Ck nr Briggs,30.911568,-98.036968,1963/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08103900,1,86.247,33.3,TX
5588580,0,0,0,0,35,62763,4403,11,35,62763,4403,11,8104000,Lampasas Rv at Youngsport,30.957403,-97.708626,1924/10/01 00:00:00,1980/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104000,0,3211.6,1240,TX
5592244,0,0,0,0,253,3807144.2,819247.03,33,253,3807144.2,819247.03,33,8104500,Little Rv nr Little River,30.966572,-97.346113,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104500,1,13540.52,5228,TX
5593118,0,0,0,0,350,4807952.8,933025.43,38,350,4807952.8,933025.43,38,8106500,Little Rv nr Cameron,30.83519,-96.946651,1917/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08106500,1,18298.35,7065,TX
5654720,0,0,0,0,92,1886299,963670,13,92,1886299,963670,13,8126380,Colorado Rv nr Ballinger,31.71543,-100.026476,1907/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08126380,1,42367.22,16358,TX
5656432,0,0,0,0,93,1886559,963822,13,93,1886559,963822,13,8126500,Colorado Rv at Ballinger,31.732929,-99.953974,1907/10/01 00:00:00,1979/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08126500,0,42509.67,16413,TX
5656750,2,6186,515,0,15,66343,13241,1,15,66343,13241,1,8127000,Elm Ck at Ballinger,31.749317,-99.947864,1932/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08127000,1,1165.5,450,TX
5670693,0,0,0,0,73,976772.6,110976.4,5,73,976772.6,110976.4,5,8106310,San Gabriel Rv nr Rockdale,30.727694,-97.038876,1980/10/01 00:00:00,1992/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08106310,0,3519.81,1359,TX
5670795,0,0,0,0,10,887568.6,103005.4,2,10,887568.6,103005.4,2,8105700,San Gabriel Rv at Laneport,30.694361,-97.278885,1965/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105700,1,1911.42,738,TX
5670815,0,0,0,0,62,89140,7929,3,62,89140,7929,3,8106300,Brushy Ck nr Rockdale,30.694085,-97.0786,1967/10/01 00:00:00,1980/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08106300,0,1307.95,505,TX
5670825,0,0,0,0,2,250,129,0,2,250,129,0,810464660,N Fk San Gabriel Rv at Reagan Blvd nr Leander,30.69775,-97.849222,2008/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104646,1,543.9,210,TX
5670841,0,0,0,0,0,0,0,0,0,0,0,0,8105100,Berry Ck nr Georgetown,30.691303,-97.65612,1967/10/01 00:00:00,1992/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105100,0,215.229,83.1,TX
5670841,0,0,0,0,0,0,0,0,0,0,0,0,8105095,Berry Ck at Airport Rd nr Georgetown,30.703247,-97.666399,2003/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105095,1,184.926,71.4,TX
5670899,1,236500,37100,1,3,236750,37229,1,3,236750,37229,1,8104700,N Fk San Gabriel Rv nr Georgetown,30.661859,-97.711399,1968/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104700,1,642.32,248,TX
5670913,0,0,0,0,6,237098.6,37397.4,1,6,237098.6,37397.4,1,8105000,San Gabriel Rv at Georgetown,30.654082,-97.655286,1934/10/01 00:00:00,1973/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105000,0,1048.95,405,TX
5670919,0,0,0,0,6,237098.6,37397.4,1,6,237098.6,37397.4,1,8105300,San Gabriel Rv nr Weir,30.646028,-97.585284,1977/10/01 00:00:00,1990/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105300,0,1458.17,563,TX
5671577,0,0,0,0,7,237253.6,37440.4,1,7,237253.6,37440.4,1,8105400,San Gabriel Rv nr Circleville,30.628808,-97.473336,1924/10/01 00:00:00,1934/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08105400,0,1551.41,599,TX
5671579,1,114,96,0,2,123.6,98.4,0,2,123.6,98.4,0,8104900,S Fk San Gabriel Rv at Georgetown,30.62575,-97.69112,1968/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08104900,1,344.47,133,TX
5702253,0,0,0,0,0,0,0,0,0,0,0,0,8131400,Pecan Ck nr San Angelo,31.309054,-100.445925,1961/10/01 00:00:00,1986/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08131400,1,210.049,81.1,TX
5702767,0,0,0,0,2,262,162,0,2,262,162,0,8129300,Spring Ck abv Tankersley,31.330164,-100.640377,1960/10/01 00:00:00,1995/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08129300,1,1100.75,425,TX
